12:1.800;ID:1;1;n; 1163; 107; 23530120; 87965; 23095728; 521808; 0
14:43.375;ID:2;2;100; 1201; 255; 848749; 91573; 28248714; 680315; 1
14:43.388;ID:5;5;100; 1242; 193; 794204; 94935; 28330536; 598622; 4
14:43.554;ID:3;3;100; 1365; 266; 838505; 105005; 28246937; 682104; 2
14:44.140;ID:4;4;100; 1286; 221; 824605; 98603; 28288567; 640777; 3
14:44.141;ID:6;6;76; 174; 46; 759367; 15168; 28598366; 332885; 5
