12:1.961;ID:1;1;n; 1163; 107; 23530120; 87965; 23092703; 524906; 0
14:43.478;ID:2;2;100; 1212; 259; 841811; 92496; 28241506; 687514; 1
14:43.571;ID:4;4;100; 1299; 214; 836792; 99680; 28282208; 647097; 3
14:44.035;ID:3;3;100; 1361; 252; 843432; 104675; 28251292; 677948; 2
14:44.208;ID:5;5;100; 1242; 183; 785911; 94986; 28329835; 599252; 4
14:44.256;ID:6;6;100; 167; 49; 780927; 14787; 28596231; 334978; 5
