12:1.698;ID:1;1;n; 510; 156; 23576299; 42620; 23186635; 431315; 0
14:43.485;ID:4;4;100; 655; 210; 892786; 54295; 28364197; 565220; 3
14:43.625;ID:6;6;100; 164; 44; 763376; 14366; 28597152; 334060; 5
14:43.702;ID:5;5;100; 637; 306; 808533; 52551; 28370586; 558716; 4
14:44.252;ID:3;3;100; 770; 367; 839685; 63380; 28295746; 633489; 2
14:44.256;ID:2;2;100; 579; 287; 846308; 47826; 28317705; 609360; 1
