12:1.703;ID:1;1;n; 504; 156; 23576798; 42124; 23181637; 436302; 0
14:43.519;ID:6;6;100; 174; 51; 765754; 15334; 28594312; 336862; 5
14:43.614;ID:2;2;100; 581; 384; 855962; 47996; 28294640; 634467; 1
14:43.859;ID:4;4;100; 693; 221; 854287; 57394; 28311240; 618119; 3
14:44.119;ID:5;5;100; 612; 282; 805379; 50553; 28372652; 556586; 4
14:44.260;ID:3;3;100; 790; 279; 840818; 65190; 28279764; 649469; 2
