0;2;37;1
0;3;153;2
0;4;238;3
0;5;394;4
0;6;455;5
1;2;27;1
1;3;115;2
1;4;230;3
1;5;386;4
1;6;447;5
2;2;20;1
2;3;169;2
2;4;316;3
2;5;472;4
2;6;533;5
3;2;43;1
3;3;99;2
3;4;245;3
3;5;308;4
4;2;36;1
4;3;185;2
4;4;270;3
4;5;331;4
4;6;455;5
5;2;28;1
5;3;114;2
5;4;199;3
5;5;293;4
5;6;417;5
6;2;21;1
6;3;138;2
6;4;285;3
6;5;379;4
7;2;43;1
7;3;192;2
7;4;341;3
7;5;465;4
7;6;619;5
8;2;37;1
8;3;121;2
8;4;175;3
8;5;269;4
8;6;362;5
9;2;27;1
9;3;82;2
9;4;198;3
9;5;355;4
9;6;478;5
10;2;21;1
10;3;138;2
10;4;284;3
10;5;441;4
10;6;534;5
11;2;42;1
11;3;98;2
11;4;182;3
11;5;276;4
11;6;400;5
12;2;36;1
12;3;90;2
12;4;143;3
12;5;205;4
12;6;299;5
13;2;27;1
13;3;176;2
13;4;230;3
13;5;324;4
14;2;21;1
14;3;137;2
14;4;192;3
14;5;316;4
15;2;43;1
15;3;192;2
15;4;278;3
15;5;370;4
15;6;525;5
16;2;37;1
16;3;184;2
16;4;270;3
16;5;424;4
16;6;517;5
17;2;27;1
17;3;83;2
17;4;168;3
17;5;292;4
17;6;447;5
18;2;17;1
18;3;168;2
18;4;254;3
18;5;378;4
18;6;471;5
19;2;43;1
19;3;98;2
19;4;214;3
19;5;277;4
19;6;370;5
20;2;36;1
20;3;180;2
20;4;331;3
20;5;392;4
20;6;455;5
21;2;27;1
21;3;145;2
21;4;231;3
21;5;355;4
21;6;416;5
22;2;17;1
22;3;75;2
22;4;190;3
22;5;253;4
23;2;42;1
23;3;97;2
23;4;245;3
23;5;339;4
23;6;493;5
24;2;36;1
24;3;184;2
24;4;268;3
24;5;425;4
25;2;27;1
25;3;114;2
25;4;200;3
25;5;354;4
25;6;478;5
26;2;17;1
26;3;75;2
26;4;192;3
26;5;316;4
26;6;470;5
27;2;43;1
27;3;98;2
27;4;151;3
27;5;245;4
27;6;307;5
28;2;36;1
28;3;118;2
28;4;176;3
28;5;330;4
28;6;423;5
29;2;26;1
29;3;82;2
29;4;168;3
29;5;292;4
29;6;385;5
30;2;18;1
30;3;169;2
30;4;285;3
30;5;440;4
30;6;596;5
31;2;43;1
31;3;130;2
31;4;214;3
31;5;277;4
31;6;431;5
32;2;37;1
32;3;180;2
32;4;268;3
32;5;363;4
32;6;486;5
33;2;27;1
33;3;111;2
33;4;167;3
33;5;291;4
33;6;447;5
34;2;20;1
34;3;75;2
34;4;129;3
34;5;283;4
34;6;376;5
35;2;43;1
35;3;99;2
35;4;152;3
35;5;246;4
35;6;339;5
36;2;37;1
36;3;122;2
36;4;175;3
36;5;268;4
36;6;392;5
37;2;27;1
37;3;114;2
37;4;262;3
37;5;385;4
37;6;447;5
38;2;17;1
38;3;73;2
38;4;222;3
38;5;284;4
38;6;439;5
39;2;43;1
39;3;160;2
39;4;277;3
39;5;401;4
39;6;525;5
40;2;36;1
40;3;90;2
40;4;206;3
40;5;268;4
40;6;392;5
41;2;27;1
41;3;145;2
41;4;292;3
41;5;354;4
41;6;479;5
42;2;17;1
42;3;73;2
42;4;222;3
42;5;285;4
42;6;439;5
43;2;43;1
43;3;98;2
