2018-08-31 15:11:46.719706, make -k -j 20 z1-reset-sequence
2018-08-31 15:11:46.795356, make[1]: Entering directory `/home/user/contiki-master/examples/ipv6/multicast/simulations-bmrf-simple-contikiMAC-real'
2018-08-31 15:11:46.795440, ../../../../tools/zolertia/z1-bsl-nopic --z1 -c /dev/ttyUSB0 -r
2018-08-31 15:11:47.636559, Done
2018-08-31 15:11:47.636830, make[1]: Leaving directory `/home/user/contiki-master/examples/ipv6/multicast/simulations-bmrf-simple-contikiMAC-real'
2018-08-31 15:11:47.644223, ../../../../tools/sky/serialdump-linux -b115200 /dev/ttyUSB0
2018-08-31 15:11:48.310263, Rime started with address 100.0
2018-08-31 15:11:48.320164, MAC 64:00:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 100.
2018-08-31 15:11:48.329984, CSMA nullrdc, channel check rate 128 Hz, radio channel 16
2018-08-31 15:11:48.330049, Starting 'receiving messages from white motes'
2018-08-31 15:12:40.860448, 108,1,20,1,1860,10,30479,30586,42484,42534
2018-08-31 15:12:49.811266, 109,2,20,1,8676,18,33041,33166,7990,8040
2018-08-31 15:13:08.479437, 102,3,11,1,14822427,7680,26373,26416,29447,29497
2018-08-31 15:13:15.613885, 103,4,20,1,452465,7680,28948,29093,956,1006
2018-08-31 15:13:24.512085, 112,5,36,1,455592,7680,28175,28287,30225,30275
2018-08-31 15:13:32.426128, 107,6,20,1,582207,7680,26372,26414,27263,27313
2018-08-31 15:13:40.891346, 108,7,20,2,436529,7680,30479,30581,42363,42413
2018-08-31 15:13:49.845058, 109,8,20,2,491419,7680,33041,33160,7872,7922
2018-08-31 15:14:08.509725, 102,9,11,2,14813739,7680,26373,26415,29338,29388
2018-08-31 15:14:15.643895, 103,10,20,2,373055,7680,28948,29086,830,880
2018-08-31 15:14:24.543034, 112,11,36,2,310446,7680,28175,28281,30107,30157
2018-08-31 15:14:32.456170, 107,12,20,2,470781,7680,26372,26412,27146,27196
2018-08-31 15:14:40.920751, 108,13,20,3,329042,7680,30479,30581,42247,42297
2018-08-31 15:14:49.874663, 109,14,20,3,407025,7680,33041,33160,7759,7809
2018-08-31 15:15:08.538552, 102,15,11,3,14796281,7680,26373,26415,29231,29281
2018-08-31 15:15:08.640424, 102,16,0,4,25042,13,29701,29743,32559,32609
2018-08-31 15:15:08.749031, 108,17,16,4,138416,3560,24334,24437,36050,36100
2018-08-31 15:15:08.792922, 107,18,16,3,280244,4649,36868,36908,37572,37622
2018-08-31 15:15:08.910206, 112,19,16,3,244161,5676,39439,39545,41288,41338
2018-08-31 15:15:08.927290, 103,20,16,3,263981,6817,4628,4766,41942,41993
2018-08-31 15:15:09.353554, 109,21,32,4,145895,2492,15633,15752,55851,55901
2018-08-31 15:15:11.649545, 102,22,1,5,606251,385,62725,62767,42,92
2018-08-31 15:15:11.748646, 108,23,17,5,26311,384,57102,57205,3276,3326
2018-08-31 15:15:11.784135, 112,24,17,4,14965,368,2575,2681,4418,4468
2018-08-31 15:15:11.845508, 109,25,33,5,16034,319,31780,31899,6457,6507
2018-08-31 15:15:11.920781, 107,26,17,4,24253,400,8196,8236,8894,8944
2018-08-31 15:15:12.046479, 103,27,17,4,16614,399,41233,41370,13004,13054
2018-08-31 15:15:14.660478, 102,28,2,6,727947,385,30213,30255,33060,33110
2018-08-31 15:15:14.749835, 108,29,18,6,137175,384,24335,24437,36038,36088
2018-08-31 15:15:14.784634, 112,30,18,5,141978,384,35343,35449,37181,37231
2018-08-31 15:15:14.849007, 109,31,34,6,139619,384,64534,64671,39223,39273
2018-08-31 15:15:14.931110, 103,32,18,5,132416,369,4628,4766,41930,41980
2018-08-31 15:15:15.047175, 107,33,18,5,149702,400,45060,45100,45752,45803
2018-08-31 15:15:17.667184, 102,34,3,7,734969,385,63237,63279,543,593
2018-08-31 15:15:17.751358, 108,35,19,7,149044,384,57103,57205,3264,3314
2018-08-31 15:15:17.786032, 112,36,19,6,153399,384,2575,2681,4407,4457
2018-08-31 15:15:17.857996, 109,37,35,7,151329,385,32017,32136,6683,6733
2018-08-31 15:15:17.922539, 107,38,19,6,146354,368,8196,8236,8883,8933
2018-08-31 15:15:18.050634, 103,39,19,6,155726,399,41268,41406,13028,13078
2018-08-31 15:15:20.679640, 102,40,4,8,741408,385,30725,30767,33562,33611
2018-08-31 15:15:20.752874, 108,41,20,8,261777,384,24335,24437,36026,36076
2018-08-31 15:15:20.789441, 112,42,20,7,273780,384,35343,35449,37169,37219
2018-08-31 15:15:20.857607, 109,43,36,8,266073,384,64785,64904,39445,39495
2018-08-31 15:15:20.933654, 103,44,20,7,254387,369,4628,4766,41918,41968
2018-08-31 15:15:21.050798, 107,45,20,7,280393,400,45060,45100,45741,45791
2018-08-31 15:15:23.688002, 102,46,5,9,612335,385,63749,63791,1044,1094
2018-08-31 15:15:23.754944, 108,47,21,9,19723,384,57103,57205,3253,3303
2018-08-31 15:15:23.789870, 112,48,21,8,16183,384,2575,2681,4396,4446
2018-08-31 15:15:23.860515, 109,49,37,9,20393,384,32017,32136,6672,6721
2018-08-31 15:15:24.052641, 103,50,21,8,18532,399,41263,41401,13011,13062
2018-08-31 15:15:24.178046, 107,51,21,8,24685,400,16388,16428,17063,17113
2018-08-31 15:15:26.697653, 102,52,6,10,727839,385,31237,31279,34063,34113
2018-08-31 15:15:26.756677, 108,53,22,10,137699,384,24335,24437,36015,36065
2018-08-31 15:15:26.791933, 112,54,22,9,154131,384,35343,35449,37158,37208
2018-08-31 15:15:26.861704, 109,55,38,10,140147,384,64785,64904,39434,39484
2018-08-31 15:15:26.927384, 107,56,22,9,130091,352,40964,41004,41634,41684
2018-08-31 15:15:27.055307, 103,57,22,9,139484,384,8468,8606,45746,45796
2018-08-31 15:15:29.706622, 102,58,7,11,735189,385,64261,64303,1546,1595
2018-08-31 15:15:29.758738, 108,59,23,11,148985,384,57103,57205,3241,3291
2018-08-31 15:15:29.792748, 112,60,23,10,153284,384,2575,2681,4384,4434
