2018-08-31 16:24:28.527877, make -k -j 20 z1-reset-sequence
2018-08-31 16:24:28.602951, make[1]: Entering directory `/home/user/contiki-master/examples/ipv6/multicast/simulations-bmrf-simple-contikiMAC-real'
2018-08-31 16:24:28.603049, ../../../../tools/zolertia/z1-bsl-nopic --z1 -c /dev/ttyUSB0 -r
2018-08-31 16:24:29.457880, Done
2018-08-31 16:24:29.458188, make[1]: Leaving directory `/home/user/contiki-master/examples/ipv6/multicast/simulations-bmrf-simple-contikiMAC-real'
2018-08-31 16:24:29.465449, ../../../../tools/sky/serialdump-linux -b115200 /dev/ttyUSB0
2018-08-31 16:24:30.109716, Rime started with address 100.0
2018-08-31 16:24:30.117188, MAC 64:00:00:00:00:00:00:00 Contiki 2.6 started. Node id is set to 100.
2018-08-31 16:24:30.128953, CSMA nullrdc, channel check rate 128 Hz, radio channel 16
2018-08-31 16:24:30.129045, Starting 'receiving messages from white motes'
2018-08-31 16:24:34.296212, 109,1,20,1,3308,8,28420,28461,31445,31496
2018-08-31 16:24:37.024760, 102,2,11,1,4484,9,28676,28717,55299,55349
2018-08-31 16:24:37.198307, 112,3,20,1,20127,40,37128,37195,60945,60995
2018-08-31 16:25:34.326358, 109,4,20,2,515531,7680,28420,28459,31330,31380
2018-08-31 16:25:37.056128, 102,5,11,2,15004358,7680,28676,28715,55193,55242
2018-08-31 16:25:37.229802, 112,6,20,2,320634,7680,37128,37192,60833,60883
2018-08-31 16:25:42.551513, 108,7,20,1,473519,7680,26372,26413,38503,38553
2018-08-31 16:25:44.414059, 107,8,20,1,584191,7680,26372,26413,33987,34037
2018-08-31 16:25:46.587710, 103,9,20,1,362404,7680,26372,26412,39716,39766
2018-08-31 16:26:34.357182, 109,10,20,3,445780,7680,28420,28459,31217,31266
2018-08-31 16:26:37.087285, 102,11,11,3,14981074,7680,28676,28715,55087,55137
2018-08-31 16:26:37.259427, 112,12,20,3,234388,7680,37128,37192,60723,60773
2018-08-31 16:26:42.581505, 108,13,20,2,291114,7680,26372,26411,38387,38437
2018-08-31 16:26:44.444871, 107,14,20,2,479673,7680,26372,26411,33872,33922
2018-08-31 16:26:46.619937, 103,15,20,2,216272,7680,26372,26411,39598,39648
2018-08-31 16:27:34.386713, 109,16,20,4,400699,7680,28420,28459,31103,31152
2018-08-31 16:27:37.119542, 102,17,11,4,14950705,7680,28676,28715,54981,55031
2018-08-31 16:27:37.131454, 102,18,0,5,3896,2,29188,29227,55493,55543
2018-08-31 16:27:37.174402, 103,19,16,3,179172,6468,43780,43819,56908,56958
2018-08-31 16:27:37.233362, 109,20,16,5,18723,364,56068,56107,58745,58795
2018-08-31 16:27:37.251399, 107,21,16,3,386686,6756,51972,52011,59372,59422
2018-08-31 16:27:37.258370, 112,22,16,4,191780,7676,36104,36168,59589,59639
2018-08-31 16:27:37.266163, 108,23,16,3,252431,6996,47876,47915,59787,59853
2018-08-31 16:27:40.141947, 102,24,1,6,608274,385,62212,62251,22976,23025
2018-08-31 16:27:40.175326, 103,25,17,4,9562,384,11012,11051,24134,24184
2018-08-31 16:27:40.234788, 109,26,17,6,20117,384,23300,23339,25972,26021
2018-08-31 16:27:40.252002, 107,27,17,4,22759,384,19204,19243,26598,26648
2018-08-31 16:27:40.258068, 112,28,17,5,10135,384,3336,3400,26816,26865
2018-08-31 16:27:40.265887, 108,29,17,4,13611,384,15108,15147,27013,27063
2018-08-31 16:27:43.149703, 102,30,2,7,726276,385,29700,29739,55994,56044
2018-08-31 16:27:43.179274, 103,31,18,5,130262,384,43780,43819,56896,56946
2018-08-31 16:27:43.235654, 109,32,18,7,139989,384,56070,56109,58736,58786
2018-08-31 16:27:43.254854, 107,33,18,5,142470,384,51972,52011,59361,59411
2018-08-31 16:27:43.260822, 112,34,18,6,135828,384,36104,36168,59578,59628
2018-08-31 16:27:43.268713, 108,35,18,5,131987,384,47876,47915,59775,59838
2018-08-31 16:27:46.164263, 102,36,3,8,734544,385,62724,62763,23477,23527
2018-08-31 16:27:46.188347, 103,37,19,6,141687,385,11268,11307,24378,24428
2018-08-31 16:27:46.237251, 109,38,19,8,150638,384,23300,23339,25960,26010
2018-08-31 16:27:46.255580, 107,39,19,6,153328,384,19204,19243,26587,26638
2018-08-31 16:27:46.261611, 112,40,19,7,147134,384,3336,3400,26805,26854
2018-08-31 16:27:46.268542, 108,41,19,6,143309,384,15108,15147,27002,27055
2018-08-31 16:27:49.170634, 102,42,4,9,748510,385,30212,30251,56496,56545
2018-08-31 16:27:49.181426, 103,43,20,7,255098,383,43780,43819,56884,56934
2018-08-31 16:27:49.238669, 109,44,20,9,265831,384,56068,56107,58723,58772
2018-08-31 16:27:49.256872, 107,45,20,7,267696,384,51972,52011,59349,59400
2018-08-31 16:27:49.263836, 112,46,20,8,266342,384,36104,36168,59567,59617
2018-08-31 16:27:49.271581, 108,47,20,7,257151,384,47876,47915,59764,59826
2018-08-31 16:27:52.180045, 102,48,5,10,608490,385,63236,63275,23978,24028
2018-08-31 16:27:52.241083, 109,49,21,10,20418,384,23300,23339,25949,25999
2018-08-31 16:27:52.259118, 107,50,21,8,23280,384,19204,19243,26575,26626
2018-08-31 16:27:52.264141, 112,51,21,9,11152,384,3336,3400,26794,26843
2018-08-31 16:27:52.272999, 108,52,21,8,14319,384,15108,15147,26990,27040
2018-08-31 16:27:52.316834, 103,53,21,8,12155,401,15364,15403,28462,28512
2018-08-31 16:27:55.189294, 102,54,6,11,726271,385,30724,30763,56997,57047
2018-08-31 16:27:55.241780, 109,55,22,11,139626,384,56068,56107,58711,58761
2018-08-31 16:27:55.259787, 107,56,22,9,142059,384,51972,52011,59338,59388
2018-08-31 16:27:55.267636, 112,57,22,10,135977,384,36104,36168,59556,59606
2018-08-31 16:27:55.273476, 108,58,22,9,132175,384,47876,47915,59753,59820
2018-08-31 16:27:55.310945, 103,59,22,9,129673,383,47876,47915,60969,61018
2018-08-31 16:27:58.197858, 102,60,7,12,734419,385,63748,63787,24480,24529
2018-08-31 16:27:58.242276, 109,61,23,12,150570,384,23300,23339,25938,25987
2018-08-31 16:27:58.262458, 107,62,23,10,153021,384,19204,19243,26564,26614
2018-08-31 16:27:58.267433, 112,63,23,11,147391,384,3336,3400,26783,26832
2018-08-31 16:27:58.275432, 108,64,23,10,143415,384,15108,15147,26979,27038
2018-08-31 16:27:58.313254, 103,65,23,10,140394,384,15108,15147,28195,28245
2018-08-31 16:28:01.206949, 102,66,8,13,748303,385,31236,31275,57498,57548
2018-08-31 16:28:01.244761, 109,67,24,13,266632,384,56068,56107,58700,58750
2018-08-31 16:28:01.263431, 107,68,24,11,268891,384,51972,52011,59326,59376
2018-08-31 16:28:01.271259, 112,69,24,12,267848,384,36104,36168,59545,59595
2018-08-31 16:28:01.276265, 108,70,24,11,258326,384,47876,47915,59741,59809
2018-08-31 16:28:01.321762, 103,71,24,11,278013,385,48132,48171,61213,61263
2018-08-31 16:28:04.217424, 102,72,9,14,608662,385,64260,64299,24981,25031
2018-08-31 16:28:04.246525, 109,73,25,14,20539,384,23300,23339,25926,25976
2018-08-31 16:28:04.265321, 107,74,25,12,23331,384,19204,19243,26553,26603
2018-08-31 16:28:04.270343, 112,75,25,13,11610,384,3336,3400,26771,26821
2018-08-31 16:28:04.279169, 108,76,25,12,14501,384,15108,15147,26967,27019
2018-08-31 16:28:04.313343, 103,77,25,12,9959,383,15108,15147,28183,28233
2018-08-31 16:28:07.226751, 102,78,10,15,726333,385,31748,31787,58000,58049
2018-08-31 16:28:07.248501, 109,79,26,15,141162,384,56068,56107,58688,58738
