11:50.773;ID:3;3;0; 429; 115; 157428; 31671; 22526367; 181523; 0
11:50.776;ID:2;2;0; 376; 150; 156975; 26147; 22527571; 180319; 0
11:50.776;ID:6;6;0; 334; 41; 139708; 28968; 22556143; 151839; 0
11:50.779;ID:4;4;0; 374; 89; 150411; 29804; 22535098; 173009; 0
11:50.835;ID:5;5;0; 363; 65; 147804; 27154; 22543479; 164460; 0
