11:51.139;ID:3;3;0; 425; 106; 152934; 29712; 22534704; 173096; 0
11:51.142;ID:4;4;0; 364; 79; 148917; 28090; 22540490; 167552; 0
11:51.145;ID:2;2;0; 352; 130; 153513; 23884; 22535748; 171412; 0
11:51.151;ID:6;6;0; 327; 36; 139291; 28400; 22558235; 149970; 0
11:51.198;ID:5;5;0; 359; 64; 145359; 26784; 22546659; 161280; 0
